departure_terminal,checkin_terminal,airline_grouped_hash,cco_hash,flt_hash,m_city_rus1,m_city_rus2,config,sum_bsm,t_st_year,t_st_month,t_st_day,t_st_hour,t_st_minute,t_st_second
0,0,21,34,552,0,75,158,31,2023,8,23,20,40,0
0,0,21,34,126,0,66,158,57,2023,8,23,20,40,0
1,1,34,34,46,0,72,196,196,2023,8,23,20,45,0
0,1,28,28,28,0,15,189,83,2023,8,23,20,45,0
1,1,34,34,202,0,6,296,107,2023,8,23,20,50,0
0,0,21,34,567,0,100,158,77,2023,8,23,20,50,0
0,1,28,28,125,0,39,189,87,2023,8,23,20,50,0
0,0,21,34,383,0,84,158,39,2023,8,23,21,0,0
0,0,21,34,296,0,103,316,265,2023,8,23,21,5,0
0,0,21,34,241,0,84,87,29,2023,8,23,21,10,0
0,0,21,34,200,0,57,158,31,2023,8,23,21,10,0
1,1,34,34,573,0,91,158,96,2023,8,23,21,15,0
1,1,34,34,93,0,73,402,343,2023,8,23,21,20,0
0,0,21,34,572,0,39,158,96,2023,8,23,21,20,0
1,1,34,34,346,0,13,158,47,2023,8,23,21,25,0
1,1,24,22,89,0,27,314,514,2023,8,23,21,25,0
0,0,21,34,459,0,84,183,38,2023,8,23,21,30,0
0,0,21,34,447,0,34,158,56,2023,8,23,21,30,0
0,0,21,34,160,0,92,183,99,2023,8,23,21,45,0
0,0,21,34,132,0,11,158,71,2023,8,23,21,50,0
0,0,27,27,74,0,110,50,18,2023,8,23,21,55,0
1,1,34,34,0,0,102,158,90,2023,8,23,21,55,0
0,0,16,16,431,0,98,189,170,2023,8,23,21,55,0
0,1,28,28,235,0,69,189,67,2023,8,23,22,0,0
0,0,21,34,588,0,50,158,70,2023,8,23,22,0,0
0,0,21,34,319,0,64,183,19,2023,8,23,22,5,0
0,0,21,34,91,0,77,427,388,2023,8,23,22,10,0
0,0,21,34,469,0,41,158,27,2023,8,23,22,15,0
0,0,21,34,59,0,69,158,33,2023,8,23,22,15,0
0,1,28,28,279,0,46,189,62,2023,8,23,22,15,0
0,0,21,34,191,0,65,158,38,2023,8,23,22,20,0
0,0,21,34,35,0,99,158,26,2023,8,23,22,20,0
0,0,21,34,509,0,37,87,35,2023,8,23,22,30,0
0,1,28,28,348,0,50,189,77,2023,8,23,22,30,0
0,0,21,34,138,0,82,183,30,2023,8,23,22,35,0
1,1,34,34,229,0,0,183,146,2023,8,23,22,35,0
0,0,21,34,343,0,22,316,226,2023,8,23,22,40,0
0,0,21,34,351,0,93,87,38,2023,8,23,22,40,0
0,0,27,27,14,0,110,50,12,2023,8,23,22,45,0
0,0,21,34,472,0,46,183,78,2023,8,23,22,45,0
0,0,21,34,535,0,63,158,70,2023,8,23,22,45,0
0,0,21,34,393,0,44,158,84,2023,8,23,22,50,0
0,0,21,34,475,0,60,158,76,2023,8,23,22,55,0
0,0,21,34,221,0,103,457,377,2023,8,23,23,0,0
0,0,21,34,248,0,116,373,333,2023,8,23,23,5,0
0,0,21,34,373,0,24,158,78,2023,8,23,23,10,0
0,0,21,34,301,0,84,87,26,2023,8,23,23,15,0
0,0,21,34,525,0,60,87,45,2023,8,23,23,15,0
0,0,21,34,481,0,96,183,68,2023,8,23,23,15,0
1,1,0,0,272,0,55,230,335,2023,8,23,23,20,0
0,1,28,28,320,0,109,189,43,2023,8,23,23,20,0
0,0,22,25,135,0,70,218,42,2023,8,23,23,30,0
1,1,34,34,66,0,91,158,97,2023,8,23,23,30,0
0,0,21,34,201,0,84,87,23,2023,8,23,23,35,0
0,1,28,28,254,0,100,189,58,2023,8,23,23,35,0
0,0,21,34,292,0,97,156,44,2023,8,23,23,40,0
0,1,28,28,474,0,92,189,67,2023,8,23,23,40,0
0,0,21,34,527,0,34,87,33,2023,8,23,23,45,0
0,0,21,34,514,0,56,158,38,2023,8,23,23,50,0
1,1,34,34,534,0,10,170,50,2023,8,23,23,40,0
0,1,28,28,322,0,66,189,67,2023,8,23,23,50,0
0,0,21,34,453,0,61,87,26,2023,8,23,23,55,0
1,1,34,34,503,0,58,140,53,2023,8,23,23,55,0
0,1,28,28,309,0,56,189,30,2023,8,23,23,55,0
0,0,21,34,285,0,50,156,63,2023,8,23,23,55,0
1,1,29,29,187,0,8,550,375,2023,8,23,1,10,0
0,0,21,34,460,0,44,215,40,2023,8,23,11,5,0
0,0,21,34,81,0,44,215,58,2023,8,23,16,20,0
0,0,21,34,546,0,97,158,46,2023,8,23,1,30,0
1,1,25,23,144,0,30,180,72,2023,8,23,13,0,0
0,0,5,5,515,0,68,3,0,2023,8,23,3,5,0
0,0,16,16,219,0,89,189,0,2023,8,23,9,40,0
0,0,21,34,416,0,37,170,34,2023,8,23,18,15,0
0,0,21,34,406,0,89,196,91,2023,8,24,13,25,0
0,0,21,34,591,0,44,183,129,2023,8,24,13,30,0
0,0,21,34,143,0,84,87,41,2023,8,24,13,35,0
0,0,21,34,390,0,82,183,67,2023,8,24,13,40,0
0,0,21,34,551,0,90,140,46,2023,8,24,13,40,0
0,1,28,28,408,0,86,189,43,2023,8,24,13,45,0
0,0,27,27,73,0,9,50,27,2023,8,24,13,45,0
0,0,21,34,432,0,99,87,43,2023,8,24,13,50,0
0,0,21,34,375,0,84,87,42,2023,8,24,13,50,0
0,0,21,34,256,0,34,158,53,2023,8,24,13,55,0
0,0,21,34,36,0,109,158,39,2023,8,24,13,55,0
0,0,21,34,9,0,57,158,26,2023,8,24,14,0,0
0,0,21,34,203,0,97,87,32,2023,8,24,14,0,0
0,1,28,28,57,0,44,189,69,2023,8,24,14,0,0
0,0,22,25,111,0,41,189,41,2023,8,24,14,5,0
0,0,21,34,401,0,84,87,24,2023,8,24,14,10,0
0,0,21,34,5,0,44,158,105,2023,8,24,14,15,0
0,0,21,34,220,0,89,183,71,2023,8,24,14,20,0
0,1,28,28,293,0,24,189,58,2023,8,24,14,20,0
0,0,21,34,536,0,100,158,61,2023,8,24,14,25,0
0,0,21,34,404,0,84,158,49,2023,8,24,14,25,0
0,0,21,34,152,0,89,183,75,2023,8,24,14,30,0
0,0,21,34,437,0,56,158,77,2023,8,24,14,35,0
0,0,21,34,45,0,64,158,48,2023,8,24,14,40,0
1,1,34,34,145,0,13,158,71,2023,8,24,14,45,0
0,0,21,34,568,0,24,158,75,2023,8,24,14,45,0
1,1,34,34,223,0,58,140,62,2023,8,24,14,45,0
0,0,21,34,493,0,84,183,47,2023,8,24,9,40,0
0,0,21,34,265,0,109,158,63,2023,8,24,0,5,0
0,0,21,34,385,0,41,140,31,2023,8,24,0,10,0
0,0,21,34,169,0,25,158,88,2023,8,24,0,10,0
0,0,21,34,326,0,1,183,52,2023,8,24,0,10,0
1,1,34,34,71,0,83,158,85,2023,8,24,0,15,0
0,1,28,28,47,0,34,189,43,2023,8,24,0,20,0
1,1,22,25,371,0,19,189,181,2023,8,24,0,25,0
0,0,21,34,526,0,97,158,42,2023,8,24,0,25,0
0,0,16,16,39,0,96,189,110,2023,8,24,0,30,0
0,0,21,34,156,0,15,158,44,2023,8,24,0,30,0
0,1,28,28,262,0,100,189,36,2023,8,24,0,35,0
0,0,21,34,104,0,70,170,46,2023,8,24,0,35,0
0,0,21,34,307,0,69,158,45,2023,8,24,0,40,0
0,1,28,28,584,0,75,189,41,2023,8,24,0,40,0
0,0,21,34,181,0,44,158,88,2023,8,24,0,45,0
0,0,21,34,172,0,100,140,46,2023,8,24,0,45,0
1,1,35,35,537,0,35,131,103,2023,8,24,0,45,0
0,0,21,34,458,0,84,158,70,2023,8,24,0,50,0
1,1,17,17,316,0,32,254,216,2023,8,24,0,50,0
1,1,34,34,131,0,35,158,59,2023,8,24,0,55,0
0,0,21,34,250,0,34,87,27,2023,8,24,0,55,0
0,0,21,34,414,0,50,183,65,2023,8,24,1,0,0
1,1,29,29,187,0,8,550,328,2023,8,24,1,5,0
0,0,21,34,192,0,104,183,79,2023,8,24,1,0,0
0,0,21,34,295,0,66,183,66,2023,8,24,1,5,0
0,0,21,34,442,0,93,87,38,2023,8,24,1,5,0
0,0,21,34,470,0,22,316,238,2023,8,24,1,20,0
1,1,3,3,246,0,114,189,135,2023,8,24,1,25,0
0,0,21,34,359,0,39,158,65,2023,8,24,1,25,0
0,0,21,34,87,0,84,158,68,2023,8,24,1,30,0
0,0,21,34,148,0,57,158,33,2023,8,24,1,30,0
0,0,21,34,38,0,92,183,86,2023,8,24,1,35,0
0,0,21,34,440,0,96,158,23,2023,8,24,1,50,0
0,0,21,34,283,0,75,158,35,2023,8,24,1,50,0
0,0,21,34,511,0,63,183,90,2023,8,24,1,50,0
0,0,21,34,423,0,71,87,28,2023,8,24,2,0,0
1,1,25,23,578,0,30,180,164,2023,8,24,2,0,0
0,0,21,34,542,0,34,140,30,2023,8,24,2,5,0
0,0,21,34,106,0,89,196,52,2023,8,24,2,10,0
1,1,34,34,532,0,8,296,194,2023,8,24,2,20,0
0,0,16,16,211,0,34,189,76,2023,8,24,2,30,0
0,0,21,34,150,0,67,183,126,2023,8,24,2,30,0
1,1,4,4,300,0,8,189,148,2023,8,24,2,45,0
1,1,34,34,334,0,95,158,71,2023,8,24,2,55,0
1,1,6,6,435,0,16,168,148,2023,8,24,3,10,0
1,1,35,35,110,0,35,131,90,2023,8,24,4,35,0
0,0,21,34,502,0,89,183,42,2023,8,24,4,55,0
0,0,21,34,430,0,89,183,42,2023,8,24,5,30,0
0,1,28,28,366,0,41,189,37,2023,8,24,5,30,0
1,1,20,20,136,0,35,220,69,2023,8,24,7,5,0
0,0,21,34,365,0,84,170,28,2023,8,24,6,0,0
0,0,21,34,42,0,89,158,38,2023,8,24,6,0,0
0,0,21,34,444,0,61,87,22,2023,8,24,6,0,0
1,1,34,34,549,0,8,296,165,2023,8,24,6,10,0
0,0,21,34,72,0,82,158,16,2023,8,24,6,15,0
0,0,21,34,418,0,66,158,44,2023,8,24,6,20,0
0,0,21,34,468,0,89,196,80,2023,8,24,6,25,0
0,0,21,34,441,0,70,87,20,2023,8,24,6,30,0
0,0,21,34,52,0,92,87,33,2023,8,24,6,30,0
0,0,21,34,518,0,100,140,37,2023,8,24,6,35,0
0,0,21,34,499,0,34,87,15,2023,8,24,6,45,0
0,0,21,34,410,0,44,183,105,2023,8,24,6,45,0
0,0,21,34,27,0,24,87,20,2023,8,24,6,50,0
0,0,21,34,477,0,41,170,12,2023,8,24,6,55,0
0,0,21,34,339,0,57,87,20,2023,8,24,6,55,0
0,0,21,34,592,0,64,87,13,2023,8,24,6,55,0
0,1,28,28,26,0,11,189,44,2023,8,24,7,0,0
0,0,21,34,49,0,109,158,44,2023,8,24,7,0,0
0,0,21,34,217,0,84,183,30,2023,8,24,7,0,0
0,0,21,34,127,0,93,158,61,2023,8,24,7,5,0
0,0,22,25,48,0,70,189,32,2023,8,24,7,10,0
0,0,21,34,204,0,60,87,35,2023,8,24,7,10,0
0,0,21,34,84,0,44,156,78,2023,8,24,7,10,0
0,0,21,34,305,0,89,158,87,2023,8,24,7,15,0
0,1,28,28,429,0,108,189,31,2023,8,24,7,20,0
0,0,21,34,275,0,24,158,48,2023,8,24,7,30,0
0,1,28,28,92,0,52,189,57,2023,8,24,7,30,0
0,1,28,28,362,0,24,189,31,2023,8,24,7,35,0
1,1,34,34,165,0,18,170,72,2023,8,24,7,35,0
0,0,21,34,94,0,37,158,18,2023,8,24,7,40,0
0,1,28,28,443,0,90,189,54,2023,8,24,7,45,0
1,1,34,34,100,0,8,402,206,2023,8,24,7,45,0
0,0,21,34,105,0,11,158,52,2023,8,24,7,45,0
0,0,21,34,570,0,56,158,58,2023,8,24,7,50,0
1,1,34,34,578,0,106,402,215,2023,8,24,7,50,0
1,1,34,34,489,0,33,158,125,2023,8,24,7,50,0
1,1,34,34,400,0,3,158,98,2023,8,24,7,55,0
0,0,21,34,512,0,67,156,70,2023,8,24,7,55,0
0,0,21,34,290,0,44,183,121,2023,8,24,7,55,0
0,0,22,25,395,0,56,189,66,2023,8,24,8,0,0
0,0,21,34,239,0,57,183,66,2023,8,24,8,0,0
0,1,28,28,409,0,44,189,52,2023,8,24,8,0,0
1,1,34,34,467,0,17,296,265,2023,8,24,8,5,0
0,1,28,28,237,0,47,189,61,2023,8,24,8,5,0
0,0,21,34,125,0,100,87,15,2023,8,24,8,10,0
1,1,34,34,369,0,35,158,47,2023,8,24,8,10,0
0,1,28,28,95,0,41,189,31,2023,8,24,8,10,0
0,1,28,28,205,0,109,189,49,2023,8,24,8,15,0
0,0,21,34,65,0,41,140,14,2023,8,24,8,15,0
0,0,21,34,575,0,82,140,36,2023,8,24,8,20,0
0,0,21,34,421,0,84,87,17,2023,8,24,8,20,0
0,0,21,34,486,0,26,158,48,2023,8,24,8,25,0
0,0,21,34,137,0,97,215,38,2023,8,24,8,25,0
0,0,21,34,193,0,65,158,31,2023,8,24,8,30,0
0,0,21,34,589,0,75,158,44,2023,8,24,8,30,0
0,0,21,34,555,0,34,158,23,2023,8,24,8,30,0
0,0,21,34,109,0,84,87,9,2023,8,24,8,35,0
0,0,21,34,129,0,44,158,81,2023,8,24,8,40,0
0,0,21,34,86,0,24,158,55,2023,8,24,8,50,0
0,0,21,34,419,0,84,87,11,2023,8,24,8,50,0
1,1,34,34,195,0,91,427,190,2023,8,24,8,50,0
0,0,21,34,523,0,89,402,210,2023,8,24,8,55,0
0,0,21,34,55,0,41,158,49,2023,8,24,9,0,0
0,0,21,34,23,0,44,183,82,2023,8,24,9,0,0
0,0,16,16,465,0,44,189,124,2023,8,24,9,0,0
1,1,34,34,276,0,114,296,160,2023,8,24,9,5,0
1,1,34,34,64,0,42,158,86,2023,8,24,9,5,0
0,1,28,28,31,0,89,189,64,2023,8,24,9,10,0
1,1,34,34,15,0,58,140,42,2023,8,24,9,10,0
1,1,3,34,29,0,21,457,350,2023,8,24,9,10,0
0,0,21,34,266,0,90,158,42,2023,8,24,9,15,0
0,0,21,34,43,0,89,183,93,2023,8,24,9,15,0
0,0,21,34,157,0,100,158,38,2023,8,24,9,20,0
0,1,28,28,240,0,56,189,45,2023,8,24,9,20,0
1,1,34,34,68,0,35,158,84,2023,8,24,9,25,0
0,0,21,34,562,0,74,158,17,2023,8,24,9,25,0
0,0,21,34,83,0,34,170,37,2023,8,24,9,25,0
0,0,27,27,133,0,110,50,17,2023,8,24,9,30,0
0,0,21,34,287,0,11,158,49,2023,8,24,9,30,0
0,0,21,34,374,0,86,158,33,2023,8,24,9,30,0
0,0,21,34,161,0,25,158,67,2023,8,24,9,35,0
0,0,21,34,335,0,50,296,103,2023,8,24,9,40,0
1,1,34,34,480,0,94,156,118,2023,8,24,9,40,0
0,0,21,34,392,0,89,183,60,2023,8,24,9,45,0
0,0,21,34,434,0,61,158,41,2023,8,24,9,45,0
0,0,22,25,420,0,89,440,283,2023,8,24,9,45,0
1,1,34,34,78,0,6,158,51,2023,8,24,9,50,0
0,1,28,28,548,0,57,189,53,2023,8,24,9,55,0
1,1,26,26,386,0,58,189,104,2023,8,24,9,55,0
0,0,21,34,340,0,69,87,23,2023,8,24,9,55,0
0,0,21,34,208,0,89,140,40,2023,8,24,10,0,0
1,1,34,34,378,0,91,158,61,2023,8,24,10,0,0
0,0,21,34,149,0,82,158,42,2023,8,24,10,0,0
0,0,21,34,16,0,66,158,64,2023,8,24,10,0,0
0,1,28,28,56,0,64,189,43,2023,8,24,10,15,0
0,0,21,34,170,0,89,196,75,2023,8,24,10,15,0
0,0,21,34,583,0,44,183,99,2023,8,24,10,20,0
0,0,21,34,566,0,84,87,13,2023,8,24,10,25,0
0,0,21,34,560,0,57,183,95,2023,8,24,10,30,0
1,1,34,34,177,0,13,158,67,2023,8,24,10,30,0
0,0,16,16,17,0,60,189,158,2023,8,24,10,35,0
1,1,34,34,557,0,91,170,65,2023,8,24,10,35,0
0,0,21,34,98,0,71,158,36,2023,8,24,10,40,0
0,0,21,34,33,0,84,140,53,2023,8,24,10,40,0
0,1,28,28,412,0,89,189,71,2023,8,24,10,45,0
0,0,21,34,142,0,89,183,72,2023,8,24,10,45,0
0,0,21,34,166,0,60,87,43,2023,8,24,10,45,0
0,0,21,34,559,0,37,87,22,2023,8,24,10,50,0
0,0,21,34,354,0,109,158,32,2023,8,24,10,50,0
0,0,21,34,182,0,99,87,38,2023,8,24,10,50,0
1,1,34,34,415,0,29,158,84,2023,8,24,10,55,0
0,0,21,34,297,0,75,87,33,2023,8,24,11,0,0
0,1,28,28,190,0,44,189,86,2023,8,24,11,0,0
1,1,14,14,445,0,6,189,195,2023,8,24,11,5,0
0,0,21,34,318,0,100,183,56,2023,8,24,11,5,0
0,0,21,34,411,0,90,158,26,2023,8,24,11,20,0
0,0,21,34,77,0,82,158,36,2023,8,24,11,25,0
0,0,21,34,491,0,97,158,69,2023,8,24,11,30,0
0,0,21,34,123,0,84,87,45,2023,8,24,11,35,0
1,1,32,32,302,0,2,290,289,2023,8,24,11,40,0
0,0,21,34,97,0,34,170,60,2023,8,24,11,50,0
1,1,34,34,363,0,8,296,146,2023,8,24,11,45,0
0,0,21,34,116,0,89,87,34,2023,8,24,11,50,0
1,1,34,34,368,0,10,158,69,2023,8,24,11,55,0
0,0,21,34,139,0,70,158,79,2023,8,24,11,55,0
0,0,21,34,232,0,84,87,51,2023,8,24,12,0,0
0,0,16,16,175,0,84,189,106,2023,8,24,12,0,0
0,0,21,34,550,0,44,183,115,2023,8,24,12,5,0
0,0,21,34,492,0,11,87,33,2023,8,24,12,5,0
0,1,28,28,558,0,23,189,68,2023,8,24,12,10,0
0,1,28,28,329,0,62,189,71,2023,8,24,12,20,0
0,0,21,34,500,0,60,87,32,2023,8,24,12,20,0
0,0,21,34,289,0,84,170,73,2023,8,24,12,25,0
1,1,14,14,519,0,10,189,51,2023,8,24,12,35,0
0,0,21,34,476,0,89,183,110,2023,8,24,12,35,0
0,0,27,27,114,0,101,93,47,2023,8,24,12,40,0
0,0,21,34,581,0,41,158,63,2023,8,24,12,55,0
1,1,29,29,583,0,8,312,202,2023,8,24,13,0,0
1,1,34,34,306,0,8,402,141,2023,8,24,13,0,0
0,0,21,34,207,0,57,158,68,2023,8,24,13,5,0
0,0,21,34,7,0,34,87,16,2023,8,24,13,25,0
0,1,28,28,577,0,108,189,32,2023,8,24,14,50,0
1,1,34,34,197,0,35,158,94,2023,8,24,15,0,0
0,0,21,34,280,0,41,156,37,2023,8,24,15,5,0
0,0,21,34,277,0,57,183,69,2023,8,24,15,5,0
0,0,21,34,563,0,44,183,99,2023,8,24,15,5,0
0,0,21,34,380,0,90,87,38,2023,8,24,15,10,0
0,0,21,34,118,0,61,156,73,2023,8,24,15,10,0
0,0,21,34,452,0,60,158,104,2023,8,24,15,10,0
0,0,21,34,513,0,75,140,82,2023,8,24,15,15,0
0,0,21,34,60,0,34,158,66,2023,8,24,15,20,0
0,0,21,34,311,0,84,183,74,2023,8,24,15,20,0
0,0,16,16,12,0,82,189,96,2023,8,24,15,30,0
0,0,21,34,188,0,56,156,44,2023,8,24,15,40,0
0,0,21,34,384,0,22,373,244,2023,8,24,15,40,0
0,0,21,34,259,0,34,158,50,2023,8,24,15,45,0
0,0,21,34,328,0,84,158,46,2023,8,24,15,45,0
0,0,21,34,90,0,100,158,42,2023,8,24,15,50,0
0,0,21,34,176,0,11,87,36,2023,8,24,15,50,0
0,1,28,28,179,0,84,189,49,2023,8,24,15,55,0
0,0,21,34,124,0,11,158,50,2023,8,24,16,0,0
0,0,21,34,134,0,57,158,50,2023,8,24,16,0,0
0,0,21,34,206,0,41,158,38,2023,8,24,16,5,0
0,0,21,34,325,0,86,140,56,2023,8,24,16,5,0
0,0,21,34,199,0,56,158,73,2023,8,24,16,15,0
0,0,21,34,180,0,89,158,66,2023,8,24,16,15,0
0,0,21,34,590,0,84,87,43,2023,8,24,16,25,0
0,0,21,34,338,0,64,158,38,2023,8,24,16,30,0
0,0,21,34,330,0,77,402,385,2023,8,24,16,35,0
0,0,21,34,99,0,109,158,26,2023,8,24,16,40,0
0,0,21,34,75,0,44,183,147,2023,8,24,16,40,0
0,0,16,16,264,0,56,189,84,2023,8,24,16,45,0
1,1,34,34,587,0,91,158,77,2023,8,24,16,45,0
0,1,28,28,308,0,44,189,67,2023,8,24,16,45,0
0,0,21,34,361,0,37,215,54,2023,8,24,18,15,0
0,0,22,25,407,0,70,218,53,2023,8,24,16,50,0
0,0,21,34,478,0,82,196,41,2023,8,24,16,55,0
0,0,21,34,487,0,22,316,253,2023,8,24,17,0,0
0,0,21,34,159,0,116,402,367,2023,8,24,17,5,0
0,0,21,34,50,0,84,87,43,2023,8,24,17,10,0
1,1,30,30,253,0,73,298,193,2023,8,24,17,15,0
0,0,21,34,231,0,103,402,323,2023,8,24,17,15,0
0,0,16,16,251,0,84,148,62,2023,8,24,17,20,0
0,0,21,34,545,0,24,87,27,2023,8,24,17,20,0
1,1,17,17,153,0,32,254,230,2023,8,24,17,25,0
0,0,21,34,1,0,84,87,55,2023,8,24,17,25,0
0,0,21,34,569,0,39,158,80,2023,8,24,17,25,0
0,0,21,34,473,0,89,402,69,2023,8,24,17,30,0
0,0,21,34,377,0,57,183,55,2023,8,24,17,30,0
0,0,21,34,299,0,34,183,60,2023,8,24,17,35,0
0,0,21,34,580,0,75,158,47,2023,8,24,17,40,0
0,1,28,28,121,0,57,189,31,2023,8,24,17,45,0
0,1,28,28,585,0,60,189,72,2023,8,24,17,50,0
0,0,21,34,312,0,100,87,29,2023,8,24,17,50,0
0,0,21,34,352,0,70,158,82,2023,8,24,17,55,0
0,0,21,34,565,0,60,183,103,2023,8,24,17,55,0
0,0,21,34,574,0,84,158,82,2023,8,24,18,0,0
0,1,28,28,553,0,89,189,38,2023,8,24,18,15,0
1,1,34,34,464,0,35,158,80,2023,8,24,18,15,0
0,0,21,34,586,0,103,316,244,2023,8,24,18,20,0
1,1,34,34,450,0,33,158,152,2023,8,24,18,25,0
0,0,21,34,403,0,22,316,204,2023,8,24,18,25,0
1,1,24,22,225,0,73,286,418,2023,8,24,18,30,0
0,1,28,28,449,0,84,189,44,2023,8,24,18,30,0
0,0,21,34,347,0,61,87,28,2023,8,24,18,30,0
1,1,34,34,249,0,58,158,153,2023,8,24,18,35,0
0,0,21,34,357,0,44,183,122,2023,8,24,18,35,0
0,1,28,28,140,0,56,189,43,2023,8,24,18,35,0
1,1,34,34,457,0,31,402,153,2023,8,24,18,40,0
1,1,12,12,531,0,73,301,261,2023,8,24,18,45,0
0,0,21,34,425,0,84,87,25,2023,8,24,18,45,0
1,1,34,34,360,0,18,170,51,2023,8,24,18,50,0
0,0,21,34,303,0,24,87,26,2023,8,24,18,55,0
0,0,21,34,128,0,85,87,27,2023,8,24,18,55,0
0,0,21,34,314,0,84,87,47,2023,8,24,19,0,0
0,0,22,25,264,0,84,220,64,2023,8,24,19,0,0
0,0,21,34,112,0,34,156,37,2023,8,24,19,5,0
0,1,28,28,267,0,89,189,40,2023,8,24,19,10,0
0,1,28,28,436,0,24,189,41,2023,8,24,19,15,0
0,0,21,34,397,0,82,0,85,2023,8,24,19,15,0
0,0,27,27,14,0,110,50,8,2023,8,24,19,15,0
0,0,21,34,22,0,109,158,40,2023,8,24,19,20,0
0,0,21,34,198,0,57,158,37,2023,8,24,19,20,0
1,1,30,30,517,0,113,298,244,2023,8,24,19,25,0
0,0,21,34,398,0,41,158,69,2023,8,24,19,30,0
0,0,22,25,260,0,41,189,54,2023,8,24,19,30,0
0,0,21,34,261,0,86,87,24,2023,8,24,19,30,0
0,0,21,34,323,0,89,158,70,2023,8,24,19,35,0
0,0,21,34,331,0,7,373,380,2023,8,24,19,35,0
0,0,21,34,194,0,84,87,17,2023,8,24,19,40,0
0,0,21,34,88,0,60,87,59,2023,8,24,19,40,0
0,1,28,28,433,0,23,189,62,2023,8,24,19,40,0
1,1,6,6,543,0,16,174,193,2023,8,24,19,45,0
1,1,34,34,495,0,95,296,159,2023,8,24,19,45,0
0,0,21,34,488,0,84,183,58,2023,8,24,19,50,0
0,0,21,34,413,0,77,427,423,2023,8,24,19,50,0
0,1,28,28,510,0,108,189,47,2023,8,24,19,50,0
1,1,9,9,158,0,73,292,230,2023,8,24,19,55,0
0,1,28,28,446,0,47,189,55,2023,8,24,20,0,0
1,1,34,34,24,0,113,402,300,2023,8,24,20,5,0
0,0,21,34,53,0,44,183,97,2023,8,24,20,10,0
1,1,20,20,263,0,35,220,98,2023,8,24,20,15,0
1,1,30,30,379,0,88,298,167,2023,8,24,20,15,0
1,1,26,26,102,0,58,189,161,2023,8,24,20,20,0
0,0,21,34,274,0,116,427,401,2023,8,24,20,20,0
0,0,21,34,448,0,22,316,236,2023,8,24,20,25,0
0,0,21,34,471,0,61,87,21,2023,8,24,20,30,0
0,0,21,34,388,0,84,183,41,2023,8,24,20,30,0
0,0,16,16,226,0,98,189,184,2023,8,24,20,35,0
0,0,21,34,538,0,50,156,75,2023,8,24,20,35,0
0,0,21,34,350,0,41,158,25,2023,8,24,20,35,0
0,0,21,34,552,0,75,158,25,2023,8,24,20,40,0
0,0,21,34,126,0,66,183,31,2023,8,24,20,40,0
1,1,34,34,46,0,72,196,190,2023,8,24,20,45,0
0,1,28,28,28,0,15,189,76,2023,8,24,20,45,0
0,0,21,34,567,0,100,158,44,2023,8,24,20,50,0
0,0,16,16,310,0,89,189,166,2023,8,24,20,50,0
0,1,28,28,125,0,39,189,75,2023,8,24,20,50,0
0,0,21,34,383,0,84,158,57,2023,8,24,21,0,0
1,1,34,34,202,0,6,296,102,2023,8,24,21,0,0
0,0,21,34,296,0,103,402,309,2023,8,24,21,5,0
0,0,21,34,241,0,84,87,17,2023,8,24,21,10,0
0,0,21,34,200,0,57,158,40,2023,8,24,21,10,0
1,1,34,34,573,0,91,158,100,2023,8,24,21,15,0
1,1,34,34,298,0,14,402,157,2023,8,24,21,15,0
0,0,21,34,572,0,39,158,73,2023,8,24,21,20,0
1,1,34,34,346,0,13,158,50,2023,8,24,21,30,0
0,0,21,34,447,0,34,158,30,2023,8,24,21,30,0
0,0,21,34,459,0,84,158,36,2023,8,24,21,30,0
1,1,34,34,529,0,17,183,168,2023,8,24,21,35,0
0,0,21,34,160,0,92,183,108,2023,8,24,21,45,0
0,0,21,34,132,0,11,158,46,2023,8,24,21,50,0
0,0,21,34,479,0,51,457,441,2023,8,24,21,55,0
0,0,27,27,74,0,110,50,15,2023,8,24,21,55,0
0,0,21,34,588,0,50,158,49,2023,8,24,22,0,0
0,1,28,28,235,0,69,189,68,2023,8,24,22,0,0
0,0,21,34,319,0,64,183,41,2023,8,24,22,5,0
1,1,34,34,117,0,54,402,222,2023,8,24,22,5,0
0,0,21,34,91,0,77,402,402,2023,8,24,22,10,0
0,0,21,34,469,0,41,158,26,2023,8,24,22,15,0
0,0,21,34,59,0,69,140,58,2023,8,24,22,15,0
0,1,28,28,279,0,46,189,57,2023,8,24,22,15,0
0,0,21,34,35,0,99,158,51,2023,8,24,22,20,0
0,0,21,34,191,0,65,183,45,2023,8,24,22,20,0
1,1,34,34,173,0,48,296,186,2023,8,24,22,25,0
0,0,21,34,509,0,37,87,37,2023,8,24,22,30,0
0,1,28,28,348,0,50,189,68,2023,8,24,22,30,0
1,1,10,10,372,0,112,301,194,2023,8,24,22,35,0
0,0,21,34,138,0,82,158,39,2023,8,24,22,35,0
0,0,21,34,343,0,22,402,301,2023,8,24,22,40,0
0,0,21,34,351,0,93,87,49,2023,8,24,22,40,0
0,0,21,34,472,0,46,170,62,2023,8,24,22,45,0
0,0,21,34,535,0,63,183,80,2023,8,24,22,45,0
0,0,21,34,402,0,103,316,253,2023,8,24,22,50,0
0,0,21,34,393,0,44,158,81,2023,8,24,22,50,0
1,1,24,22,540,0,115,286,362,2023,8,24,22,55,0
0,0,21,34,475,0,60,170,80,2023,8,24,22,55,0
